"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","depurado","sinEspacios","statusCount","followers","favorites","friends","location","relevancia","localidadMayusculas","codProv","factorPonderacion"
"RT @MetroStereo: #LaMetroEsCool Que tu martes sea como un riff de #Dimebag <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B8><U+0088>. Nos escucharemos de vuelta mañana con más del #Breakfast ft…",FALSE,0,NA,"2017-07-04 14:23:26",FALSE,NA,"882243460190928896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","clbeltran08bsc",1,TRUE,FALSE,NA,NA,"LaMetroEsCool Que tu martes sea como un riff de Dimebag dUAUBEedUBUedUAUBCedUBFUBEedUAUBDedUBU Nos escucharemos de vuelta mañana con más del Breakfast ft…","LaMetroEsCoolQuetumartesseacomounriffdeDimebagdUAUBEedUBUedUAUBCedUBFUBEedUAUBDedUBUNosescucharemosdevueltamañanaconmásdelBreakfastft…",4608,602,371,4212,"Ecuador",0.14292497625831,"ECUADOR",25,0
"Necesita urgente prestigiosa Institución Educativa. Presentarse con  documentos Maldonado y la 26 esquina de 8H00- 12H00. 2471113.",FALSE,0,NA,"2017-07-14 00:16:35",FALSE,NA,"885654220778733568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",0,FALSE,FALSE,NA,NA,"Necesita urgente prestigiosa Institución EducativaPresentarse con  documentos Maldonado y la  esquina de HH.","NecesitaurgenteprestigiosaInstituciónEducativaPresentarsecondocumentosMaldonadoylaesquinadeHH.",52817,11749,1545,8,NA,1468.625,NA,25,0
"#yovoyalconciertosalsaviva escuchando a filo de cama por @CanelaRadioEc",FALSE,0,NA,"21/07/2017 12:20",FALSE,NA,"8,88373E+17",NA,"<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","rolando0902",0,FALSE,FALSE,NA,NA,"yovoyalconciertosalsaviva escuchando a filo de cama por CanelaRadioEc","yovoyalconciertosalsavivaescuchandoafilodecamaporCanelaRadioEc",431,106,3,505,"Ecuador",0.20990099009901,"ECUADOR",25,0
"Jajajajajaja <ed><U+00A0><U+00BE><ed><U+00B4><U+00A6><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><U+200D><U+2640><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/3n6E1e3KSj",FALSE,0,NA,"18/07/2017 22:49",FALSE,NA,"8,87444E+17",NA,"<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","evecitabo",0,FALSE,FALSE,NA,NA,"Jajajajajaja dUAUBEedUBUAedUAUBCedUBFUBBUDUUEFedUAUBDedUBU","JajajajajajadUAUBEedUBUAedUAUBCedUBFUBBUDUUEFedUAUBDedUBU",5977,662,839,676,"Conocoto, Pichincha, Quito",0.979289940828402,"CONOCOTO, PICHINCHA, QUITO",17,0
"RT @raider3892: @LaOtraRadioec #Cobijasquito la canción es ""Que abría sido de mí"" de Víctor Manuel",FALSE,0,NA,"2017-07-03 15:25:26",FALSE,NA,"881896674989355008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",1,TRUE,FALSE,NA,NA,"Cobijasquito la canción es ue abría sido de míde Víctor Manuel","CobijasquitolacanciónesueabríasidodemídeVíctorManuel",52817,11749,1545,8,NA,1468.625,NA,25,0
"@WQRadio_EC  linda semana  xfa me podrian complacer con la hermosa cancion del bello de @MarquesMusica #unbrindisporti muchas gracias <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BC><ed><U+00BE><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+009C>",FALSE,1,"WQRadio_EC","2017-07-03 22:43:49",FALSE,NA,"882006994902806528","423764833","<a href= http://twitter.com  rel= nofollow >Twitter Web Client</a>","polethe_k",0,FALSE,FALSE,NA,NA,"WQRadioC  linda semana  xfa me podrian complacer con la hermosa cancion del bello de MarquesMusica unbrindisporti muchas gracias dUAUBDedUBUDedUAUBCedUBEUBedUAUBDedUBUC>","WQRadioClindasemanaxfamepodriancomplacerconlahermosacanciondelbellodeMarquesMusicaunbrindisportimuchasgraciasdUAUBDedUBUDedUAUBCedUBEUBedUAUBDedUBUC>",2825,192,829,662,"quito",0.290030211480363,"QUITO",17,NA
"@genuineverve celebra 2 d<e9>cadas de su disco Urban Hymns",FALSE,0,"genuineverve","08/07/2017 3:00",FALSE,NA,"8,83521E+17","7,39765E+17","<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"genuineverve celebra  d<e9>cadas de su disco Urban Hymns","genuinevervecelebrad<e9>cadasdesudiscoUrbanHymns",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"@CanelaRadioEc  oscar de leon  de nacionalidad venezolana mi nombre daniel alvarado jimenes saludos",FALSE,0,"CanelaRadioEc","30/06/2017 14:52",FALSE,NA,"8,80801E+17","2411790656","<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","daniela26559022",1,FALSE,FALSE,NA,NA,"CanelaRadioEc  oscar de leon  de nacionalidad venezolana mi nombre daniel alvarado jimenes saludos","CanelaRadioEcoscardeleondenacionalidadvenezolanaminombredanielalvaradojimenessaludos",84,3,13,31,"Guayas, Ecuador",0.0967741935483871,"GUAYAS, ECUADOR",9,0
"@radioalfaec buenas tardes, me gustaría que pongan #ComoSiempre de @acholaterza cantante paraguayo <U+2764>",FALSE,0,"radioalfaec","2017-07-16 22:11:13",FALSE,NA,"886709833612873728","288528334","<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","AchoEcuador",0,FALSE,FALSE,NA,NA,"radioalfaec buenas tardesme gustaría que pongan ComoSiempre de acholaterza cantante paraguayo >","radioalfaecbuenastardesmegustaríaqueponganComoSiempredeacholaterzacantanteparaguayo>",72,24,15,63,"Ecuador",0.380952380952381,"ECUADOR",25,NA
"RT @radio_sucre: Jhon Chancellor: Agradecimiento a toda la gente de Manta y a los hinchas por la gran confianza que me dieron.

#SucreDeport<U+0085>",FALSE,0,NA,"2017-07-03 00:00:00",FALSE,NA,"882074058157948928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JChancellorNews",1,TRUE,FALSE,NA,NA,"Jhon ChancellorAgradecimiento a toda la gente de Manta y a los hinchas por la gran confianza que me dieronSucreDeport<U+0085>","JhonChancellorAgradecimientoatodalagentedeMantayaloshinchasporlagranconfianzaquemedieronSucreDeport<U+0085>",2407,300,113,82,"Venezuela",3.65853658536585,"VENEZUELA",25,0
"RT @elbopers: @CanelaRadioEc Jackson Castro",FALSE,0,NA,"21/07/2017 16:32",FALSE,NA,"8,88436E+17",NA,"<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"Jackson Castro","JacksonCastro",39393,60936,2136,7,NA,8705.14285714286,NA,25,0
"Hoy el #M2 en el #MetroTOP20 junto a @KarlyCode es de @Minimmal con sus temas ""Bajo la Luz"" y ""Aucíname"" Dale Play… https://t.co/3KXoUnq1yM",FALSE,2,NA,"2017-07-01 15:01:41",TRUE,NA,"881165919933911040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MetroStereo",1,FALSE,FALSE,NA,NA,"Hoy el M en el MetroTOP junto a KarlyCode es de Minimmal con sus temas ajo la Luzy ucínameDale Play…","HoyelMenelMetroTOPjuntoaKarlyCodeesdeMinimmalconsustemasajolaLuzyucínameDalePlay…",16214,11953,5997,909,"Quito, Ecuador",13.1496149614961,"QUITO, ECUADOR",17,0
"RT @PatriLandetta: @WQRadio_EC @QuesadaMusic @DouglasTRANZAS #QuédateConÉl https://t.co/BMhjyhngi3",FALSE,0,NA,"2017-07-12 19:00:05",FALSE,NA,"885212182648115200",NA,"<a href= http://twitter.com/download/iphone  rel= nofollow >Twitter for iPhone</a>","QuesadaMusic",1,TRUE,FALSE,NA,NA,"QuédateConÉl","QuédateConÉl",210,29,177,375,"Barcelona, EspaÃ±a",0.0773333333333333,"BARCELONA, ESPAÃ±A",25,NA
"#JuevesConActitud junto a @KarlyCode through the #RouteofMusic! Te registro para el #MeetandGreet del @Quitofest co… https://t.co/l1KTI1ayGx",FALSE,3,NA,"2017-07-20 18:27:01",TRUE,NA,"888102963780227072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MetroStereo",0,FALSE,FALSE,NA,NA,"JuevesConActitud junto a KarlyCode through the RouteofMusicTe registro para el MeetandGreet del Quitofest co…","JuevesConActitudjuntoaKarlyCodethroughtheRouteofMusicTeregistroparaelMeetandGreetdelQuitofestco…",16214,11953,5997,909,"Quito, Ecuador",13.1496149614961,"QUITO, ECUADOR",17,0
"RT @MichelitapMero: A Oscar de Le<f3>n <U+2764> @CanelaRadioEc @Pepetoala una entradaaaa.

Michell Mero Mac<ed>as",FALSE,0,NA,"17/07/2017 15:50",FALSE,NA,"8,86976E+17",NA,"<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"A Oscar de Le<f3>n CanelaRadioEc Pepetoala una entradaaaaMichell Mero Mac<ed>as","AOscardeLe<f3>nCanelaRadioEcPepetoalaunaentradaaaaMichellMeroMac<ed>as",39393,60934,2136,7,NA,8704.85714285714,NA,25,0
"@CanelaRadioEc      porfa pongan la nueva cancion de  @JBALVIN #migente <ed><U+00A0><U+00BD><ed><U+00B6><U+0092><ed><U+00A0><U+00BD><ed><U+00B6><U+0092> @jbalvin_ecuador",FALSE,0,"CanelaRadioEc","18/07/2017 23:51",FALSE,NA,"8,8746E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","santijavier2000",0,FALSE,FALSE,NA,NA,"CanelaRadioEc      porfa pongan la nueva cancion de  JBALVIN migente dUAUBDedUBUedUAUBDedUBUjbalvincuador","CanelaRadioEcporfaponganlanuevacanciondeJBALVINmigentedUAUBDedUBUedUAUBDedUBUjbalvincuador",280,104,604,126,NA,0.825396825396825,NA,25,0
"Viernes Para escuchar #FelicesLos4 de @maluma me podrían complacer con esa música <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> @WQRadio_EC",FALSE,0,NA,"2017-07-14 17:15:27",FALSE,NA,"885910625536417792",NA,"<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","sweet_daniiiela",0,FALSE,FALSE,NA,NA,"Viernes Para escuchar FelicesLos de maluma me podrían complacer con esa música dUAUBDedUBUCedUAUBCedUBEUBedUAUBDedUBUWQRadioC","ViernesParaescucharFelicesLosdemalumamepodríancomplacerconesamúsicadUAUBDedUBUCedUAUBCedUBEUBedUAUBDedUBUWQRadioC",12347,389,386,709,"ecuador",0.548660084626234,"ECUADOR",25,NA
"'El planeta de los simios' destrona al 'Hombre Ara<f1>a' en la taquilla de Norteam<e9>rica",FALSE,2,NA,"17/07/2017 13:30",FALSE,NA,"8,86941E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA,"l planeta de los simiosdestrona al ombre Ara<f1>aen la taquilla de Norteam<e9>rica","lplanetadelossimiosdestronaalombreAra<f1>aenlataquilladeNorteam<e9>rica",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"#EnamorateConLaOtra La vida es mejor compartirla entre 2 personas que miran hacia un  sendero en común. E-mail:  diegofe2010@hotmail.com",FALSE,1,NA,"2017-07-21 16:07:08",FALSE,NA,"888430150576201728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",0,FALSE,FALSE,NA,NA,"EnamorateConLaOtra La vida es mejor compartirla entre  personas que miran hacia un  sendero en comúnEail diegofehotmailom","EnamorateConLaOtraLavidaesmejorcompartirlaentrepersonasquemiranhaciaunsenderoencomúnEaildiegofehotmailom",52817,11749,1545,8,NA,1468.625,NA,25,0
"RT @MetroStereo: <U+26A1><U+FE0F>Cool Morning<U+26A1><U+FE0F>Arrancamos tu semana con la energía de ""Promises"" by #TheCranberries en tu #Breakfast ft @Teff_Palacios <U+270C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE>…",FALSE,0,NA,"2017-07-10 19:18:23",FALSE,NA,"884492012719878144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArgotiPablo",2,TRUE,FALSE,NA,NA,"AUEFool MorningAUEFrrancamos tu semana con la energía de romisesby TheCranberries en tu Breakfast ft Teffalacios CedUAUBCedUBFUBE","AUEFoolMorningAUEFrrancamostusemanaconlaenergíaderomisesbyTheCranberriesentuBreakfastftTeffalaciosCedUAUBCedUBFUBE",6876,123,703,84,"Ecuador",1.46428571428571,"ECUADOR",25,0
"#Tauro Hoy recapacita sobre tus actos ya que no siempre vas a tener la razón, todos tenemos derecho a equivocarnos",FALSE,0,NA,"2017-07-03 15:34:11",FALSE,NA,"881898876860592128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",0,FALSE,FALSE,NA,NA,"Tauro Hoy recapacita sobre tus actos ya que no siempre vas a tener la razóntodos tenemos derecho a equivocarnos","TauroHoyrecapacitasobretusactosyaquenosiemprevasatenerlarazóntodostenemosderechoaequivocarnos",52817,11749,1545,8,NA,1468.625,NA,25,0
"RT @RoseGoyburo: @CanelaRadioEc @Pepetoala Pepito no sabemos el segundo nombre de Hildita pero la cancion la canta Victor Manuelle.",FALSE,0,NA,"29/06/2017 16:21",FALSE,NA,"8,80461E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"Pepito no sabemos el segundo nombre de Hildita pero la cancion la canta Victor Manuelle.","PepitonosabemoselsegundonombredeHilditaperolacancionlacantaVictorManuelle.",39393,60938,2136,7,NA,8705.42857142857,NA,25,0
"#EnamorateConLaOtra Dama quiteña de 48 años,  Espera caballero profesional *  mariapiaintelectual@gmail.com",FALSE,0,NA,"2017-07-17 14:27:30",FALSE,NA,"886955523089858560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",0,FALSE,FALSE,NA,NA,"EnamorateConLaOtra Dama quiteña de  años Espera caballero profesional  mariapiaintelectualgmailom","EnamorateConLaOtraDamaquiteñadeañosEsperacaballeroprofesionalmariapiaintelectualgmailom",52817,11749,1545,8,NA,1468.625,NA,25,0
"Sonando #Attention de @charlieputh en 
@radioalfaec <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>y^o^y",FALSE,0,NA,"2017-07-09 22:25:01",FALSE,NA,"884176592993497088",NA,"<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","DreamerDianne",0,FALSE,FALSE,NA,NA,"Sonando Attention de charlieputh en 
radioalfaec dUAUBDedUBUD","SonandoAttentiondecharlieputhenradioalfaecdUAUBDedUBUD",98697,1608,20427,742,"Ecuador",2.16711590296496,"ECUADOR",25,NA
"@rafl1989 @MIES_Zona5 @IvanEspinelM @vanessafreirev @InclusionEc @aldiacomec @MundoVEOVEO @radio_sucre @IEPS_Ec<U+0085> https://t.co/MCoV5azO65",FALSE,0,"rafl1989","2017-07-04 00:00:00",TRUE,"881913088966090752","882422087406800896","353073962","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Magaly38768131",0,FALSE,FALSE,NA,NA,"rafl MIESona IvanEspinelM vanessafreirev InclusionEc aldiacomec MundoVEOVEO radioucre IEPSc<U+0085>","raflMIESonaIvanEspinelMvanessafreirevInclusionEcaldiacomecMundoVEOVEOradioucreIEPSc<U+0085>",206,14,97,86,"Isabela, Ecuador",0.162790697674419,"ISABELA, ECUADOR",24,0
"RT @radio_sucre: G. Almada: Me hubiese gustado contar con Caicedo y en cuanto a Aleman fue disposicion tecnica

#SucreDeportes",FALSE,0,NA,"2017-07-05 00:00:00",FALSE,NA,"882804100546670592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JORGEGARCIA198",2,TRUE,FALSE,NA,NA,"GAlmadaMe hubiese gustado contar con Caicedo y en cuanto a Aleman fue disposicion tecnica

SucreDeportes","GAlmadaMehubiesegustadocontarconCaicedoyencuantoaAlemanfuedisposiciontecnicaSucreDeportes",53807,2306,22436,2014,"Guayaquil, Ecuador",1.14498510427011,"GUAYAQUIL, ECUADOR",9,0
"RT @mariaccf377: @WQRadio_EC Saludos! Pueden tocar #AmigaCruel @Melibeamusica @GilmarLeon #ComoMeGusta #CalentamientoRadialWQ",FALSE,0,NA,"2017-07-06 00:02:31",FALSE,NA,"882751575613165568",NA,"<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","GilmarLeon",2,TRUE,FALSE,NA,NA,"SaludosPueden tocar AmigaCruel Melibeamusica GilmarLeon ComoMeGusta CalentamientoRadialWQ","SaludosPuedentocarAmigaCruelMelibeamusicaGilmarLeonComoMeGustaCalentamientoRadialWQ",5197,949,2720,1375,NA,0.690181818181818,NA,25,NA
"Se necesita con experiencia. Enviar currículum vitae a roxananca@gmail.com.",FALSE,0,NA,"2017-07-14 00:14:45",FALSE,NA,"885653757673000960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaOtraRadioec",0,FALSE,FALSE,NA,NA,"Se necesita con experienciaEnviar currículum vitae a roxanancagmailom.","SenecesitaconexperienciaEnviarcurrículumvitaearoxanancagmailom.",52817,11749,1545,8,NA,1468.625,NA,25,0
"@CanelaRadioEc  https://t.co/ot3ryIts9l",FALSE,0,"CanelaRadioEc","10/07/2017 23:46",FALSE,"8,84559E+17","8,84559E+17","2411790656","<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","Alejo_Mera17",0,FALSE,FALSE,NA,NA,"CanelaRadioEc","CanelaRadioEc",98,8,252,76,"Quito, Ecuador",0.105263157894737,"QUITO, ECUADOR",17,0
"Viernes Para escuchar #FelicesLos4 de @maluma me podr<ed>an complacer con esa m<fa>sica <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> @labrujaecuador",FALSE,0,NA,"14/07/2017 17:23",FALSE,NA,"8,85913E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","sweet_daniiiela",0,FALSE,FALSE,NA,NA,"Viernes Para escuchar FelicesLos de maluma me podr<ed>an complacer con esa m<fa>sica dUAUBDedUBUCedUAUBCedUBEUBedUAUBDedUBUlabrujaecuador","ViernesParaescucharFelicesLosdemalumamepodr<ed>ancomplacerconesam<fa>sicadUAUBDedUBUCedUAUBCedUBEUBedUAUBDedUBUlabrujaecuador",12347,389,386,709,"ecuador",0.548660084626234,"ECUADOR",25,0
"@SoyFherWQradio Fercho buenas tardes me puedes complacer con #Loca de @MaiteOficial FT @Calidandee @WQRadio_EC #ComoMeGusta <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F>",FALSE,0,"SoyFherWQradio","2017-07-14 19:20:34",FALSE,NA,"885942112893755392","197449499","<a href= http://twitter.com  rel= nofollow >Twitter Web Client</a>","jennyMPWEcuador",0,FALSE,FALSE,NA,NA,"SoyFherWQradio Fercho buenas tardes me puedes complacer con Loca de MaiteOficial FT Calidandee WQRadioC ComoMeGusta dUAUBDedUBUFedUAUBDedUBUFedUAUBDedUBUF>","SoyFherWQradioFerchobuenastardesmepuedescomplacerconLocadeMaiteOficialFTCalidandeeWQRadioCComoMeGustadUAUBDedUBUFedUAUBDedUBUFedUAUBDedUBUF>",134846,2044,320,746,"En la Tierra",2.73994638069705,"EN LA TIERRA",25,NA
"He tratado de V<ed>ctor Manuel @CanelaRadioEc @Pepetoala @radiocanelaec",FALSE,0,NA,"17/07/2017 15:59",FALSE,NA,"8,86979E+17",NA,"<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","GisellaPlua",0,FALSE,FALSE,NA,NA,"He tratado de V<ed>ctor Manuel CanelaRadioEc Pepetoala radiocanelaec","HetratadodeV<ed>ctorManuelCanelaRadioEcPepetoalaradiocanelaec",149,141,39,658,"Ecuador- Guayaquil",0.214285714285714,"ECUADOR- GUAYAQUIL",9,0
"RT @kherreram: @CanelaRadioEc @LoroHomero Karen Herrera Medina, vamos al circo.",FALSE,0,NA,"14/07/2017 17:48",FALSE,NA,"8,85919E+17",NA,"<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"Karen Herrera Medinavamos al circo.","KarenHerreraMedinavamosalcirco.",39393,60936,2136,7,NA,8705.14285714286,NA,25,0
"Sonando MI BENDICI<d3>N de @jluna_oficial en @ExaFmEcuador 

Lindo domingo <U+2764><U+2764><ed><U+00A0><U+00BD><ed><U+00B1><U+008C>",FALSE,0,NA,"2017-07-23 16:22:08",FALSE,NA,"889158698257592320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JLuna_FansClub",0,FALSE,FALSE,NA,NA,"Sonando MI BENDICI<d3>N de jlunaficial en ExaFmEcuador 

Lindo domingo UedUAUBDedUBUC>","SonandoMIBENDICI<d3>NdejlunaficialenExaFmEcuadorLindodomingoUedUAUBDedUBUC>",11100,712,2491,774,"Ecuador",0.919896640826873,"ECUADOR",25,0
"#WQNoticias Vicepresidente Jorge Glas dice que no hablará más de caso Caminosca. https://t.co/eEUpWL6kTT",FALSE,0,NA,"2017-07-19 14:16:39",FALSE,NA,"887677569184780288",NA,"<a href= http://twitter.com  rel= nofollow >Twitter Web Client</a>","WQRadio_EC",1,FALSE,FALSE,NA,NA,"WQNoticias Vicepresidente Jorge Glas dice que no hablará más de caso Caminosca","WQNoticiasVicepresidenteJorgeGlasdicequenohablarámásdecasoCaminosca",77414,17860,5274,426,"Guayaquil - Ecuador.",41.924882629108,"GUAYAQUIL - ECUADOR.",9,NA
"Blake Lively ser<e1> la protagonista en \The Rhythm Section\"", una pel<ed>cula sobre espionaje""",FALSE,1,NA,"14/07/2017 1:00",FALSE,NA,"8,85665E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Blake Lively ser<e1> la protagonista en he Rhythm Sectionuna pel<ed>cula sobre espionaje""","BlakeLivelyser<e1>laprotagonistaenheRhythmSectionunapel<ed>culasobreespionaje""",99302,87043,937,1788,"Ecuador",48.6817673378076,"ECUADOR",25,0
"Amigos de @WQRadio_EC pueden complacerme con la canción de @maluma #FelicesLos4 Gracias",FALSE,0,NA,"2017-07-07 18:14:46",FALSE,NA,"883388840463020032",NA,"<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","Haylisbau",0,FALSE,FALSE,NA,NA,"Amigos de WQRadioC pueden complacerme con la canción de maluma FelicesLos Gracias","AmigosdeWQRadioCpuedencomplacermeconlacancióndemalumaFelicesLosGracias",1468,36,1669,35,"Milagro",1.02857142857143,"MILAGRO",9,NA
"¡Iniciamos #CalentamientoRadialWQ con la mejor música del Planeta junto a @SoyFherWQradio #ComoMeGusta https://t.co/jZOZ9WiT4U <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B5>",FALSE,0,NA,"2017-07-18 19:18:16",FALSE,NA,"887391084787249152",NA,"<a href= http://twitter.com/download/android  rel= nofollow >Twitter for Android</a>","WQRadio_EC",1,FALSE,FALSE,NA,NA,"niciamos CalentamientoRadialWQ con la mejor música del Planeta junto a SoyFherWQradio ComoMeGusta  dUAUBCedUBEUBedUAUBCedUBEUBedUAUBCedUBEUB>","niciamosCalentamientoRadialWQconlamejormúsicadelPlanetajuntoaSoyFherWQradioComoMeGustadUAUBCedUBEUBedUAUBCedUBEUBedUAUBCedUBEUB>",77414,17860,5274,426,"Guayaquil - Ecuador.",41.924882629108,"GUAYAQUIL - ECUADOR.",9,NA
"Despedimos por hoy el #Breakfast ft @Teff_Palacios, pero más de las mejores bandas continuarán acompañándote en… https://t.co/KgHo4KVr09",FALSE,4,NA,"2017-07-16 19:11:01",TRUE,NA,"886664485896953856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MetroStereo",3,FALSE,FALSE,NA,NA,"Despedimos por hoy el Breakfast ft Teffalaciospero más de las mejores bandas continuarán acompañándote en…","DespedimosporhoyelBreakfastftTeffalaciosperomásdelasmejoresbandascontinuaránacompañándoteen…",16214,11953,5997,909,"Quito, Ecuador",13.1496149614961,"QUITO, ECUADOR",17,0
"RT @DiianaVero: Miren esa carita ;) .. Invitenlo al #JhonatanLunaEnElConciertoExa @jluna_oficial @alvaro_exa @ExaFmEcuador http://t.co/L2lg<U+0085>",FALSE,0,NA,"2017-07-21 13:39:32",FALSE,NA,"888393006004547584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VernicaVaca1",2,TRUE,FALSE,NA,NA,"Miren esa carita   Invitenlo al JhonatanLunaEnElConciertoExa jlunaficial alvaroxa ExaFmEcuador <U+0085>","MirenesacaritaInvitenloalJhonatanLunaEnElConciertoExajlunaficialalvaroxaExaFmEcuador<U+0085>",777,77,1136,53,"Ecuador",1.45283018867925,"ECUADOR",25,0
"@CanelaRadioEc  @Pepetoala  El titulo de la cancion es \He Tratado\.... de Victor Manuelle",FALSE,0,"CanelaRadioEc","17/07/2017 15:59",FALSE,NA,"8,86979E+17","2411790656","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","darwolf22",0,FALSE,FALSE,NA,NA,"CanelaRadioEc  Pepetoala  El titulo de la cancion es e Tratadode Victor Manuelle","CanelaRadioEcPepetoalaEltitulodelacancioneseTratadodeVictorManuelle",3115,103,991,190,NA,0.542105263157895,NA,25,0
"@labrujaecuador @takashijakome quisiera escuchar #AquellaNoche de @ken_y_official gracias<U+2764>",FALSE,0,"labrujaecuador","14/07/2017 0:01",FALSE,NA,"8,8565E+17","82985256","<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","gisseykenny",0,FALSE,FALSE,NA,NA,"labrujaecuador takashijakome quisiera escuchar AquellaNoche de kenfficial gracias>","labrujaecuadortakashijakomequisieraescucharAquellaNochedekenfficialgracias>",9660,20,183,53,"ECUADOR-GUAYAQUIL",0.377358490566038,"ECUADOR-GUAYAQUIL",9,0
