"n";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"localidad"
"75";"@CanelaRadioEc @Pepetoala se llama he tratado, soy Fabián Rocafuerte,,  aquí esperando ganarme la entrada,, saludos";FALSE;0;"CanelaRadioEc";2017-07-17 15:59:19;FALSE;NA;"886978631574204416";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"FabianRocafuer7";0;FALSE;FALSE;NA;NA;"Guayaquil"
"76";"@CanelaRadioEc la cancion la canta victor manuel";FALSE;0;"CanelaRadioEc";2017-07-17 15:59:19;FALSE;NA;"886978629271515136";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"rolyroly20";0;FALSE;FALSE;NA;NA;"Guayaquil"
"77";"He tratado de Víctor Manuel @CanelaRadioEc @Pepetoala @radiocanelaec";FALSE;0;NA;2017-07-17 15:59:00;FALSE;NA;"886978549349044224";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"GisellaPlua";0;FALSE;FALSE;NA;NA;"Ecuador- Guayaquil"
"78";"@CanelaRadioEc @Pepetoala @LoroHomero MARIA ASANZA 
he tratado...";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:58;FALSE;NA;"886978541287596034";"2411790656";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"MariaAsanza6";0;FALSE;FALSE;NA;NA;""
"79";"@CanelaRadioEc Por ella, por ella";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:53;FALSE;NA;"886978520823496704";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"arianakramelito";0;FALSE;FALSE;NA;NA;"Ecuador"
"80";"@CanelaRadioEc @Pepetoala @LoroHomero MARIA ASANZA 
he tratado.";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:51;FALSE;NA;"886978515358363648";"2411790656";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"MariaAsanza6";0;FALSE;FALSE;NA;NA;""
"81";"@CanelaRadioEc María Pía Arboleda Alvear robarme tu amor";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:48;FALSE;NA;"886978501475270656";"2411790656";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"ma_pilla";0;FALSE;FALSE;NA;NA;"Ecuador - guayaquil"
"82";"@CanelaRadioEc Víctor Manuel He tratado se llama la música @Pepetoala";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:48;FALSE;NA;"886978500162408450";"2411790656";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"MARGARA1D";0;FALSE;FALSE;NA;NA;"Guayaquil, Ecuador"
"83";"@CanelaRadioEc @Pepetoala he tratado es la cancion me llamo Mariuxi Pasati Murillo.";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:42;FALSE;NA;"886978477504819201";"2411790656";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"ma_mariu";0;FALSE;FALSE;NA;NA;""
"84";"@Pepetoala  @CanelaRadioEc  eh tratado de olvidarte....jorge moran choez";FALSE;0;"Pepetoala";2017-07-17 15:58:39;FALSE;NA;"886978464615739398";"211554266";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"20Jarturo";0;FALSE;FALSE;NA;NA;""
"85";"@CanelaRadioEc @Pepetoala  la canción se llama he tratado.. Mi nombre es Fabián Rocafuerte";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:37;FALSE;NA;"886978455870607360";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"FabianRocafuer7";0;FALSE;FALSE;NA;NA;"Guayaquil"
"86";"@CanelaRadioEc @Pepetoala Titulo de la canción:   He tratado de Victor Manuelle
Thalia Quito";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:36;FALSE;NA;"886978451630174208";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"thaliayalberto";0;FALSE;FALSE;NA;NA;""
"87";"@CanelaRadioEc @Pepetoala Y no puedo de Victor Manuel, Francisco Castro";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:32;FALSE;NA;"886978435641462784";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"franbarce90";0;FALSE;FALSE;NA;NA;"Guayaquil Ecuador"
"88";"@Pepetoala @CanelaRadioEc he tratado es la letra de la Canción de Víctor Manuel quiero ir al concierto...!! Gracias";FALSE;0;"Pepetoala";2017-07-17 15:58:31;FALSE;NA;"886978428406247425";"211554266";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"erwin_Ft";0;FALSE;FALSE;NA;NA;"Guayaquil"
"89";"@Pepetoala @CanelaRadioEc he tratado 
tatiana poveda";FALSE;0;"Pepetoala";2017-07-17 15:58:28;FALSE;NA;"886978418650357760";"211554266";"<a href=\"http://www.tweetcaster.com\" rel=\"nofollow\">TweetCaster for Android</a>";"Val3_Asanza";0;FALSE;FALSE;NA;NA;"Sonriendo para mi... haciendo "
"90";"Saludos @Pepetoala el titulo de la canción es \"He tratado\" de Victor Manuelle @CanelaRadioEc";FALSE;0;NA;2017-07-17 15:58:24;FALSE;NA;"886978400484818944";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"EvelynCandelo";0;FALSE;FALSE;NA;NA;"Guayaquil, Ecuador"
"91";"@CanelaRadioEc la respuesta es el titulo es  e tratado y la canta victor manuel. 
Mi nombre rogger fernandez";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:14;FALSE;NA;"886978356549496837";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"roger_dario96";0;FALSE;FALSE;NA;NA;""
"92";"@CanelaRadioEc @Pepetoala la canta Víctor Manuel";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:13;FALSE;NA;"886978354431365120";"2411790656";"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"LuisCalixto13";0;FALSE;FALSE;NA;NA;"Guayaquil, Ecuador"
"93";"@CanelaRadioEc  @Pepetoala  la canción es He tratado por Víctor Manuel";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:12;FALSE;NA;"886978348492222464";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"evelynsalazarv";0;FALSE;FALSE;NA;NA;""
"94";"@CanelaRadioEc he tratado de victor manuel";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:06;FALSE;NA;"886978322831466496";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"JoEliTOp_1925";0;FALSE;FALSE;NA;NA;""
"95";"@Pepetoala  @CanelaRadioEc  Victor Manuel he tratado así se llama federico José Bozano Noriega";FALSE;0;"Pepetoala";2017-07-17 15:58:03;FALSE;NA;"886978313247494145";"211554266";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Bojan_GTG96";0;FALSE;FALSE;NA;NA;""
"96";"@CanelaRadioEc @Pepetoala el tema se llama he tratado de Victor Manuel";FALSE;0;"CanelaRadioEc";2017-07-17 15:58:02;FALSE;NA;"886978306490474496";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Tonnysanxz92";0;FALSE;FALSE;NA;NA;""
"97";"@CanelaRadioEc @Pepetoala la canción es \"he tratado\" de Víctor manuel <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>";FALSE;0;"CanelaRadioEc";2017-07-17 15:57:59;FALSE;NA;"886978296940036098";"2411790656";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"Wpinto14";0;FALSE;FALSE;NA;NA;"Guayaquil"
"98";"@CanelaRadioEc @Pepetoala he tratado";FALSE;0;"CanelaRadioEc";2017-07-17 15:57:58;FALSE;NA;"886978292410183681";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"eddie_gabriel";0;FALSE;FALSE;NA;NA;""
"99";"@CanelaRadioEc @Pepetoala hola mi nombre es fabian santos el titulo de la musica es eh trataro de victor manuel";FALSE;0;"CanelaRadioEc";2017-07-17 15:57:58;FALSE;NA;"886978289633570816";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"fabianremixes";0;FALSE;FALSE;NA;NA;"guayaquil . ecuador"
"100";"@CanelaRadioEc @Pepetoala he tratado de Víctor manuelle";FALSE;0;"CanelaRadioEc";2017-07-17 15:57:56;FALSE;NA;"886978283509829632";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"Veromack76";0;FALSE;FALSE;NA;NA;"Guayaquil - Ecuador"
"101";"@CanelaRadioEc @Pepetoala he tratado";FALSE;0;"CanelaRadioEc";2017-07-17 15:57:56;FALSE;NA;"886978282385801217";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ZPulache";0;FALSE;FALSE;NA;NA;""
"102";"@CanelaRadioEc ,@Pepetoala He tratado se llama la.canción";FALSE;1;"CanelaRadioEc";2017-07-17 15:57:54;FALSE;NA;"886978274219483138";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"45c598d04d60481";0;FALSE;FALSE;NA;NA;"gye"
"103";"@Pepetoala @CanelaRadioEc he tratado es la letra de la Canción de Víctor Manuel quiero ir al concierto.";FALSE;0;"Pepetoala";2017-07-17 15:57:53;FALSE;NA;"886978270931165184";"211554266";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"erwin_Ft";0;FALSE;FALSE;NA;NA;"Guayaquil"
"104";"@CanelaRadioEc Por ella,  por ella";FALSE;0;"CanelaRadioEc";2017-07-17 15:57:50;FALSE;NA;"886978258448855040";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"arianakramelito";0;FALSE;FALSE;NA;NA;"Ecuador"
"105";"@CanelaRadioEc la respuesta es #OscarDeLeon";FALSE;0;"CanelaRadioEc";2017-07-17 15:57:49;FALSE;NA;"886978253898035200";"2411790656";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"GigiXioma";0;FALSE;FALSE;NA;NA;"Ecuador"
"106";"@Pepetoala @CanelaRadioEc vale Asanza he tratado";FALSE;0;"Pepetoala";2017-07-17 15:57:41;FALSE;NA;"886978219303481345";"211554266";"<a href=\"http://www.tweetcaster.com\" rel=\"nofollow\">TweetCaster for Android</a>";"Val3_Asanza";0;FALSE;FALSE;NA;NA;"Sonriendo para mi... haciendo "
"107";"@CanelaRadioEc @Pepetoala @LoroHomero MARIA ASANZA 
he tratado";FALSE;0;"CanelaRadioEc";2017-07-17 15:57:38;FALSE;NA;"886978207261577216";"2411790656";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"MariaAsanza6";0;FALSE;FALSE;NA;NA;""
"108";"@CanelaRadioEc @Pepetoala el que canta esa se llama he tratado Víctor manuelle";FALSE;0;"CanelaRadioEc";2017-07-17 15:57:37;FALSE;NA;"886978203570581504";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"_irinavillamar";0;FALSE;FALSE;NA;NA;""
"109";"@CanelaRadioEc @Pepetoala he tratado de Victor Manuel";FALSE;0;"CanelaRadioEc";2017-07-17 15:57:33;FALSE;NA;"886978186436915200";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"ericksado";0;FALSE;FALSE;NA;NA;""
"110";"@CanelaRadioEc he tratado de víctor Manuel";FALSE;0;"CanelaRadioEc";2017-07-17 15:57:23;FALSE;NA;"886978144862949377";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"jorge_diaz_86";0;FALSE;FALSE;NA;NA;"Guayaquil"
"111";"@Pepetoala @CanelaRadioEc  oscar de leon ..";FALSE;0;"Pepetoala";2017-07-17 15:54:20;FALSE;NA;"886977377590550528";"211554266";"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"aventurerazaamc";0;FALSE;FALSE;NA;NA;"Guayaquileña/Manaba"
"112";"@CanelaRadioEc  @Pepetoala   Respuesta:  El Faraon de la Salsa...";FALSE;0;"CanelaRadioEc";2017-07-17 15:53:54;FALSE;NA;"886977266617655296";"2411790656";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"darwolf22";0;FALSE;FALSE;NA;NA;""
"113";"@CanelaRadioEc Gané? Siiiiiiii x fa digan q si.";FALSE;0;"jorge_diaz_86";2017-07-17 15:53:23;FALSE;"886973663228174337";"886977137013653504";"379211014";"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"jorge_diaz_86";0;FALSE;FALSE;NA;NA;"Guayaquil"
"114";"RT @adrian11998: @CanelaRadioEc El Faraón de la Salsa Es Oscar De León";FALSE;0;NA;2017-07-17 15:51:19;FALSE;NA;"886976618979348480";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"115";"RT @LuisCalixto13: @CanelaRadioEc @Pepetoala : el faraón de la salsa es Oscar de León";FALSE;0;NA;2017-07-17 15:51:18;FALSE;NA;"886976614210383872";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"116";"RT @JoEliTOp_1925: @CanelaRadioEc Oscar d' Leon";FALSE;0;NA;2017-07-17 15:51:16;FALSE;NA;"886976604387385344";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"117";"RT @FabianRocafuer7: @CanelaRadioEc @Pepetoala  saludos, mi nombre es Fabián Rocafuerte.  Al faraón de la salsa lo conocen a Oscar de León.…";FALSE;0;NA;2017-07-17 15:51:14;FALSE;NA;"886976598360166400";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"118";"RT @ma_pilla: @CanelaRadioEc Oscar de León.... María Pía Arboleda  alvear";FALSE;0;NA;2017-07-17 15:51:12;FALSE;NA;"886976590223114242";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"119";"RT @EmelexistBryan: @CanelaRadioEc oscar de león";FALSE;0;NA;2017-07-17 15:51:11;FALSE;NA;"886976585064120321";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"120";"RT @Val3_Asanza: @Val3_Asanza: @CanelaRadioEc @LoroHomero @Pepetoala Oscar d' leon
 tatiana poveda";FALSE;0;NA;2017-07-17 15:51:04;FALSE;NA;"886976554886189056";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"121";"RT @MariaAsanza6: @CanelaRadioEc @Pepetoala @LoroHomero oscar d´leon maria Asanza";FALSE;0;NA;2017-07-17 15:51:02;FALSE;NA;"886976546711506950";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"122";"RT @fabianremixes: @CanelaRadioEc @Pepetoala la respuesta es oscar de leon el farahon de la salsa";FALSE;0;NA;2017-07-17 15:50:58;FALSE;NA;"886976529359679488";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"123";"RT @MariaAsanza6: @CanelaRadioEc @Pepetoala @LoroHomero oscar d´leon maria asanza.";FALSE;0;NA;2017-07-17 15:50:52;FALSE;NA;"886976504109957120";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"124";"RT @erwin_Ft: @Pepetoala @LoroHomero @CanelaRadioEc  Saludos el Faraon de la Salsa es Oscar D' León. Quiero ir al concierto por favor.";FALSE;0;NA;2017-07-17 15:50:50;FALSE;NA;"886976493959688193";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"125";"RT @VaneFloresV: Oscar de León srs!! @CanelaRadioEc @Pepetoala";FALSE;0;NA;2017-07-17 15:50:48;FALSE;NA;"886976486674190336";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"126";"RT @elborisitoppp: @CanelaRadioEc @Pepetoala el faraon de la salsa, sr oscar de leon https://t.co/cYy9kerkk4";FALSE;0;NA;2017-07-17 15:50:44;FALSE;NA;"886976472317145089";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"127";"RT @MariaAsanza6: @CanelaRadioEc @Pepetoala @LoroHomero oscar d´leon MARIA ASANZA";FALSE;0;NA;2017-07-17 15:50:42;FALSE;NA;"886976463001530372";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"128";"RT @VaneFloresV: @CanelaRadioEc @Pepetoala <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> una entrada a salsa vivaaaaa!!!! <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>";FALSE;0;NA;2017-07-17 15:50:41;FALSE;NA;"886976458652078081";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"129";"RT @ma_mariu: @CanelaRadioEc @Pepetoala el cantante es Oscar de Leon me llamo Mariuxi Pasato Murillo.";FALSE;0;NA;2017-07-17 15:50:39;FALSE;NA;"886976448929693696";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"130";"RT @MariaAsanza6: @CanelaRadioEc @Pepetoala @LoroHomero oscar d´leon...";FALSE;0;NA;2017-07-17 15:50:33;FALSE;NA;"886976422950162432";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"131";"RT @lopezfranco20: @CanelaRadioEc  El Faraón de la Salsa es Oscar de León";FALSE;0;NA;2017-07-17 15:50:31;FALSE;NA;"886976417937883136";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"132";"RT @Diazkaren01: @Pepetoala @CanelaRadioEc  el faraon de la salsa ,
oscar de leon
 el mas pepa porfisss";FALSE;0;NA;2017-07-17 15:50:29;FALSE;NA;"886976406307180544";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"133";"RT @erwin_Ft: @Pepetoala @CanelaRadioEc @LoroHomero el Faraón de la salsa es Oscar de León saludos";FALSE;0;NA;2017-07-17 15:50:26;FALSE;NA;"886976394084986880";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"134";"RT @MariaAsanza6: @CanelaRadioEc @Pepetoala @LoroHomero oscar d´leon :)";FALSE;0;NA;2017-07-17 15:50:24;FALSE;NA;"886976385369112576";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"135";"RT @buceoyaventur: @Pepetoala @CanelaRadioEc oscar de leon";FALSE;0;NA;2017-07-17 15:50:21;FALSE;NA;"886976376137560065";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"136";"RT @MariaAsanza6: @CanelaRadioEc @Pepetoala @LoroHomero oscar d´leon.";FALSE;0;NA;2017-07-17 15:50:20;FALSE;NA;"886976370567499776";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"137";"RT @FabianRocafuer7: @CanelaRadioEc @Pepetoala sr lo conoce a Oscar de León. Mi nombre es Fabián Rocafuerte. Bendiciones y saludos";FALSE;0;NA;2017-07-17 15:50:15;FALSE;NA;"886976351118479360";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"138";"RT @cagf82: @CanelaRadioEc oscar d leon... Carlos Guaranda.";FALSE;0;NA;2017-07-17 15:50:13;FALSE;NA;"886976341769428992";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"139";"RT @MichelitapMero: @CanelaRadioEc se lo conoce como el faraón de la salsa a Oscar de león <ed><U+00A0><U+00BE><ed><U+00B6><U+0081> 
@Pepetoala";FALSE;0;NA;2017-07-17 15:50:10;FALSE;NA;"886976327680700416";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"140";"RT @ZPulache: @CanelaRadioEc @Pepetoala Oscar de Leon es el faraon de la salsa";FALSE;0;NA;2017-07-17 15:50:08;FALSE;NA;"886976320416210944";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"141";"RT @MichelitapMero: A Oscar de León <U+2764> @CanelaRadioEc @Pepetoala una entradaaaa.
Michell Mero Macías";FALSE;0;NA;2017-07-17 15:50:05;FALSE;NA;"886976309146112005";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"142";"RT @kichi_24: @Pepetoala @CanelaRadioEc @kattygarciam @Emersonmorocho el faraón es Oscar de León.. xfa la entrada a nombre de mi Mamá Janet…";FALSE;0;NA;2017-07-17 15:50:03;FALSE;NA;"886976300702982144";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"143";"RT @thaliayalberto: @CanelaRadioEc  @Pepetoala  el faraon de la salsa #Oscar D'Leon 
Thalia Quito";FALSE;0;NA;2017-07-17 15:50:00;FALSE;NA;"886976284479377410";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"144";"RT @MariaAsanza6: @CanelaRadioEc @Pepetoala @LoroHomero oscar d´leon";FALSE;0;NA;2017-07-17 15:49:56;FALSE;NA;"886976269837099009";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"145";"RT @VaneFloresV: @Pepetoala @CanelaRadioEc el rey.. Oscar de Leon";FALSE;0;NA;2017-07-17 15:49:54;FALSE;NA;"886976259359690754";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
"146";"RT @Tonnysanxz92: @CanelaRadioEc @Pepetoala  @Emersonmorocho 
Se lo conoce a oscar de león 
Anthony sanchez palacios";FALSE;0;NA;2017-07-17 15:49:52;FALSE;NA;"886976254582312960";NA;"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Lite</a>";"CanelaRadioEc";1;TRUE;FALSE;NA;NA;""
