"n";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude";"localidad"
"220";"Shawn Mendes versiona la canción del británico Ed Sheeran, “Castle On The Hill”";FALSE;1;NA;2017-07-12 16:30:02;FALSE;NA;"885174420561461249";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"221";"Una agresiva @DDLovato dice que \"ser mala\" le sienta bien";FALSE;0;NA;2017-07-12 16:00:03;FALSE;NA;"885166876254289921";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"222";"@TheBeatles se sumergirán de nuevo en el submarino amarillo en 2018";FALSE;0;"thebeatles";2017-07-12 15:30:01;FALSE;NA;"885159319645298688";"27760317";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"223";"RT @anacarojs: Gracias @labrujaecuador suena #uno de @SoyDanielBeta @dbfansuio";FALSE;0;NA;2017-07-12 15:20:16;FALSE;NA;"885156862643011584";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"geovy_ec";1;TRUE;FALSE;NA;NA;"Argentina"
"224";"@JLo le posa al amor en video de “Ni tú ni yo” junto a @GdZOficial https://t.co/KNxOjcdrkg";FALSE;0;"JLo";2017-07-12 15:00:03;FALSE;NA;"885151775711535104";"85603854";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"225";"El cantante @OfficialSting donará Premio Polar en apoyo a los refugiados";FALSE;0;NA;2017-07-12 14:30:01;FALSE;NA;"885144217990967297";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"226";"Arrancó el considerado “mini” Festival Cruïlla 2017";FALSE;0;NA;2017-07-12 14:00:05;FALSE;NA;"885136686832918528";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"227";"@JLo se deja seducir por el lente del amor” junto a @GdZOficial en “Ni tú ni yo";FALSE;0;"JLo";2017-07-12 13:30:01;FALSE;NA;"885129118643134465";"85603854";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"228";"Maravilloso escuchar a la mejor radio del pais @labrujaecuador <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>";FALSE;1;NA;2017-07-12 13:01:28;FALSE;NA;"885121932315705344";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"lukaquelo";0;FALSE;FALSE;NA;NA;"loja"
"229";"@rihanna se apodera de la gran pantalla con “Valerian”";FALSE;0;"rihanna";2017-07-12 13:00:03;FALSE;NA;"885121578551431168";"79293791";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"230";"Gracias @labrujaecuador suena #uno de @SoyDanielBeta @dbfansuio";FALSE;2;NA;2017-07-12 12:56:11;FALSE;NA;"885120603442819072";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"anacarojs";1;FALSE;FALSE;NA;NA;"Quito, Ecuador"
"231";"RT @labrujaecuador: https://t.co/E2yVK8CD6A";FALSE;0;NA;2017-07-12 12:55:18;FALSE;NA;"885120381555793920";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"PimoRoger";1;TRUE;FALSE;NA;NA;"Ecuador"
"232";"https://t.co/E2yVK8CD6A";FALSE;6;NA;2017-07-12 12:30:04;FALSE;NA;"885114030779760644";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"233";"Netflix confirma fecha de estreno de la segunda temporada de \"Stranger Things\", el próximo 27 de octubre";FALSE;3;NA;2017-07-12 12:00:01;FALSE;NA;"885106468906606593";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"234";"Eva Longoria protagonizará remake estadounidense de \"Sin filtro\"";FALSE;0;NA;2017-07-12 11:00:01;FALSE;NA;"885091368401600512";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"235";"RT @CaTCrIs555: @labrujaecuador aún no han escuchado #LocoEnamorado de @AbrahamMateo ft.Farru y Christian?<ed><U+00A0><U+00BD><ed><U+00B8><U+00B1>
#LocoEnamoradoSummerHit
 https:…";FALSE;0;NA;2017-07-12 09:06:12;FALSE;NA;"885062728192339968";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"GemaRamos23";5;TRUE;FALSE;NA;NA;"Lliça d'amunt  (Barcelona)   "
"236";"Madonna inaugurará una unidad pediátrica en Malawi que llevará el nombre de uno de sus hijos adoptivos";FALSE;0;NA;2017-07-12 09:00:02;FALSE;NA;"885061174693330944";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"237";"Antonio Banderas recibe el Premio Nacional de Cinematografía en España";FALSE;1;NA;2017-07-12 07:00:01;FALSE;NA;"885030974177779712";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"238";"Marky Ramone se suma a la segunda jornada del Stgo Rock City";FALSE;0;NA;2017-07-12 05:00:00;FALSE;NA;"885000769186832384";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"239";"Creador de \"Game of Thrones\" asumirá como productor de nueva serie de HBO";FALSE;1;NA;2017-07-12 04:00:01;FALSE;NA;"884985671928205312";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"240";"Nueva versión de \"Aladdin\" todavía no cuenta con sus actores protagónicos a un mes de comenzar el rodaje";FALSE;1;NA;2017-07-12 03:00:02;FALSE;NA;"884970576321929217";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"241";"Sting dona a refugiados en Suecia la dotación de su \"Nobel de la música\"";FALSE;1;NA;2017-07-12 02:00:02;FALSE;NA;"884955479390269440";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"242";"@labrujaecuador Carlos Cornejo regreso a la programación?";FALSE;0;"labrujaecuador";2017-07-12 01:35:35;FALSE;"884910174099648512";"884949327327703044";"82985256";"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"ligiacobo";0;FALSE;FALSE;NA;NA;"Ecuador/Quito"
"243";"\"Spider-Man\" favorece a Sony y se convierte en el cuarto estreno del año que supera los US$ 100 millones";FALSE;0;NA;2017-07-12 01:00:02;FALSE;NA;"884940378092167168";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"244";"\"Spider-Man\" conquista la taquilla norteamericana y destrona a \"Mi villano favorito 3\"";FALSE;4;NA;2017-07-12 00:30:00;FALSE;NA;"884932821164343296";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"245";"https://t.co/BKmq2FTI1q";FALSE;1;NA;2017-07-12 00:00:01;FALSE;NA;"884925275582087168";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"246";"Síguenos en nuestra fan page para que seamos cada vez más !!!

https://t.co/O3vwsnh1GU https://t.co/PJOfdN1Rg9";FALSE;1;NA;2017-07-11 23:30:00;FALSE;NA;"884917722550722560";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"247";"RT @cristinadia1987: Hola @labrujaecuador  me pueden complacer con la canción #Ven de @PabloJaraEc @TeamPJaraUIO Gracias";FALSE;0;NA;2017-07-11 23:13:00;FALSE;NA;"884913442972368896";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"TeamPJaraUIO";2;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"248";"RT @gabycris19: Buenas tardes @labrujaecuador  pueden poner #Ven de @PabloJaraEc @TeamPJaraUIO  muchas gracias  <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>";FALSE;0;NA;2017-07-11 23:12:35;FALSE;NA;"884913336705576960";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"TeamPJaraUIO";2;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"249";"¡Holafeliz tarde! @labrujaecuador saludos a tod@s l@s #Riveristas <ed><U+00A0><U+00BE><ed><U+00B4><U+0097> por favor me gustaria escuchar #LODIGO de… https://t.co/BgHLkUVvZ6";FALSE;1;NA;2017-07-11 23:04:41;TRUE;NA;"884911349784092672";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"KarenRiveristaE";1;FALSE;FALSE;NA;NA;""
"250";"https://t.co/C62g5uJ4FH";FALSE;2;NA;2017-07-11 23:00:00;FALSE;NA;"884910174099648512";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"251";"RT @labrujaecuador: La hija de Paul Walker se ha convertido en una hermosa modelo https://t.co/sKRWwgovhe";FALSE;0;NA;2017-07-11 22:58:09;FALSE;NA;"884909706866720768";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"danymen73";2;TRUE;FALSE;NA;NA;"esmeraldas ecuador"
"252";"RT @gabycris19: Buenas tardes @labrujaecuador  pueden poner #Ven de @PabloJaraEc @TeamPJaraUIO  muchas gracias  <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>";FALSE;0;NA;2017-07-11 22:54:23;FALSE;NA;"884908759893594112";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"teamPJaraRio";2;TRUE;FALSE;NA;NA;"Riobamba, Ecuador"
"253";"RT @labrujaecuador: La hija de Paul Walker se ha convertido en una hermosa modelo https://t.co/sKRWwgovhe";FALSE;0;NA;2017-07-11 22:32:32;FALSE;NA;"884903259508535296";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"cesartramirez__";2;TRUE;FALSE;NA;NA;"Mérida, Venezuela"
"254";"Medios de comunicación en EE.UU. piden a Google y Facebook negociar sobre políticas de difusión de contenidos";FALSE;2;NA;2017-07-11 22:30:00;FALSE;NA;"884902624268439552";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"255";"Buenas tardes @labrujaecuador  pueden poner #Ven de @PabloJaraEc @TeamPJaraUIO  muchas gracias  <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>";FALSE;2;NA;2017-07-11 22:16:09;FALSE;NA;"884899134750240771";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"gabycris19";2;FALSE;FALSE;NA;NA;""
"256";"La hija de Paul Walker se ha convertido en una hermosa modelo https://t.co/sKRWwgovhe";FALSE;6;NA;2017-07-11 22:00:03;FALSE;NA;"884895084331675648";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";2;FALSE;FALSE;NA;NA;"Ecuador "
"257";"RT @gabycris19: Hola @labrujaecuador  me pueden complacer con #Ven de @PabloJaraEc @TeamPJaraUIO  <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>muchas gracias..";FALSE;0;NA;2017-07-11 21:54:59;FALSE;NA;"884893811935252480";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"TeamPJaraUIO";1;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"258";"Hola @labrujaecuador  me pueden complacer con #Ven de @PabloJaraEc @TeamPJaraUIO  <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>muchas gracias..";FALSE;2;NA;2017-07-11 21:45:06;FALSE;NA;"884891324226338816";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"gabycris19";1;FALSE;FALSE;NA;NA;""
"259";"RT @labrujaecuador: https://t.co/sWoOalEiKG";FALSE;0;NA;2017-07-11 21:30:44;FALSE;NA;"884887706647621632";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"edugor1904";1;TRUE;FALSE;NA;NA;"En Todo Lugar"
"260";"https://t.co/sWoOalEiKG";FALSE;2;NA;2017-07-11 21:30:01;FALSE;NA;"884887525118025729";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"261";"RT @cristinadia1987: Hola @labrujaecuador  me pueden complacer con la canción #Ven de @PabloJaraEc @TeamPJaraUIO Gracias";FALSE;0;NA;2017-07-11 21:23:07;FALSE;NA;"884885790190428160";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"teamPJaraRio";2;TRUE;FALSE;NA;NA;"Riobamba, Ecuador"
"262";"Rafael Nadal, eliminado en Wimbledon tras épico partido con Gilles Muller";FALSE;3;NA;2017-07-11 21:00:01;FALSE;NA;"884879977421864960";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";2;FALSE;FALSE;NA;NA;"Ecuador "
"263";"Wayne Rooney espera destacar en el Everton para volver a la selección";FALSE;0;NA;2017-07-11 20:30:01;FALSE;NA;"884872428035461120";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"264";"Kirsten Dunst: Nosotros hicimos las mejores películas de Spiderman";FALSE;1;NA;2017-07-11 20:00:01;FALSE;NA;"884864879311671296";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"265";"RT @labrujaecuador: @GenaroMeCachas ya está en la número 1 @labrujaecuador para el estreno de su tema
#NiReggaetonNiRock https://t.co/EguF2…";FALSE;0;NA;2017-07-11 19:42:54;FALSE;NA;"884860569957879808";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"GenaroMeCachas";1;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"266";"RT @KiaveNove: En cabina ya de @labrujaecuador @GenaroMeCachas sintoniza!! #NiReggaetonNiRock<ed><U+00A0><U+00BC><ed><U+00BE><U+00B8><ed><U+00A0><U+00BC><ed><U+00BE><U+00A4> https://t.co/dNS9Y9MHCw https://t.co/NvJasr…";FALSE;0;NA;2017-07-11 19:42:38;FALSE;NA;"884860504249962497";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"GenaroMeCachas";1;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"267";"Hola @labrujaecuador  me pueden complacer con la canción #Ven de @PabloJaraEc @TeamPJaraUIO Gracias";FALSE;2;NA;2017-07-11 19:33:34;FALSE;NA;"884858220820525056";NA;"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>";"cristinadia1987";2;FALSE;FALSE;NA;NA;"Ecuador"
"268";"Warren Buffett dona 3.170 millones de dólares a fundación de Bill Gates";FALSE;0;NA;2017-07-11 19:30:00;FALSE;NA;"884857324623585281";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"269";"https://t.co/EAJV4xrpwk";FALSE;0;NA;2017-07-11 19:00:03;FALSE;NA;"884849784724611072";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"270";"Twitter permitirá que sus usuarios silencien notificaciones de cuentas desconocidas";FALSE;1;NA;2017-07-11 18:30:01;FALSE;NA;"884842226966253572";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"271";"Retweeted DayaNataly <ed><U+00A0><U+00BC><ed><U+00BD><U+009F> (@dayanataly94):

Buen dia @labrujaecuador me podrian complacer  con la canción... https://t.co/88ngnC0OhA";FALSE;0;NA;2017-07-11 18:05:13;FALSE;NA;"884835986961813505";NA;"<a href=\"http://www.facebook.com/twitter\" rel=\"nofollow\">Facebook</a>";"KiaveNove";0;FALSE;FALSE;NA;NA;"El Mundo"
"272";"Un joven en silla de ruedas, fan de Coldplay, tocó la armónica en vivo con Chris Martin https://t.co/yuhrUYrFgJ";FALSE;2;NA;2017-07-11 18:00:03;FALSE;NA;"884834686198980608";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"273";"Antonio Banderas obtiene Premio Nacional de Cinematografía 2017 en España";FALSE;1;NA;2017-07-11 17:30:01;FALSE;NA;"884827127820013570";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"274";"https://t.co/v1pjrugaxF";FALSE;1;NA;2017-07-11 17:00:03;FALSE;NA;"884819588927545346";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"275";"Estamos a punto de iniciar #Encanto a través de la #1 #JcRadio @labrujaecuador";FALSE;1;NA;2017-07-11 16:57:53;FALSE;NA;"884819043357786112";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"indacocheaLoly";0;FALSE;FALSE;NA;NA;"Manta-Manabí-Ecuador"
"276";"Microsoft anuncia que llevará la banda ancha a la zona rural de Estados Unidos";FALSE;0;NA;2017-07-11 16:30:01;FALSE;NA;"884812029651021826";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"277";"Antonio Valencia se suma a la pretemporada del Manchester United, que busca despuntar";FALSE;3;NA;2017-07-11 16:00:02;FALSE;NA;"884804483867443200";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"278";"Para tod@s los brujiadict@s ahora puedes solicitar y escuchar el nuevo single  #SoulMachine en JCRadio La Bruja...r… https://t.co/98AFlcnRPk";FALSE;2;NA;2017-07-11 15:32:44;TRUE;NA;"884797613006094336";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"nonmindOfficial";0;FALSE;FALSE;NA;NA;"Quito Ecuador"
"279";"El regreso de Spider-Man a la pantalla grande rompió las expectativas al recaudar 117 mdd en su primer fin de semana";FALSE;1;NA;2017-07-11 15:30:03;FALSE;NA;"884796937412780032";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"280";"RT @gabycris19: Hola @labrujaecuador  me pueden complacer con #Ven de @PabloJaraEc @TeamPJaraUIO  <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>muchas gracias..";FALSE;0;NA;2017-07-11 15:24:09;FALSE;NA;"884795452893384707";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"TeamPJaraUIO";1;TRUE;FALSE;NA;NA;"Quito, Ecuador"
"281";"El director de \"Jurassic World: Fallen Kingdom\" anunció que terminaron el rodaje de la cinta";FALSE;1;NA;2017-07-11 15:00:04;FALSE;NA;"884789393247961088";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"282";"Sting dona parte del Premio Polar, el \"Nobel\" de la música, a refugiados";FALSE;1;NA;2017-07-11 14:30:02;FALSE;NA;"884781834919452673";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"283";"Jay-Z saldrá de gira con \"4:44\"";FALSE;0;NA;2017-07-11 14:00:04;FALSE;NA;"884774293539885056";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"284";"Llevarán al cómic la película \"Yellow Submarine\", que protagonizan Los Beatles, para conmemorar su 50 aniversario";FALSE;2;NA;2017-07-11 13:30:01;FALSE;NA;"884766730743980032";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";1;FALSE;FALSE;NA;NA;"Ecuador "
"285";"El padre de Nelsan Ellis dijo que el actor abusó del alcohol y las drogas por años";FALSE;0;NA;2017-07-11 13:00:04;FALSE;NA;"884759192384540674";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"286";"Maisie Williams sostiene que las actrices están obligadas a hacer personajes mayores porque venden más en Hollywood";FALSE;0;NA;2017-07-11 12:30:01;FALSE;NA;"884751632810078210";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"287";"Coldplay se viene con nuevo tema “Aliens”, la canción fue hecha en apoyo a inmigrantes";FALSE;7;NA;2017-07-11 12:00:01;FALSE;NA;"884744079690448897";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"288";"RT @RiveristasEc: Todo lo bueno llega... para recordarnos que lo vivido valió la pena... <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BE><ed><U+00B4><U+0097>
Qué buen ritmo<ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BC><ed><U+00BE><U+0089> suena #LoDigo gracias a @lab…";FALSE;0;NA;2017-07-11 11:30:17;FALSE;NA;"884736599891816448";NA;"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>";"IsabelChilig";3;TRUE;FALSE;NA;NA;""
"289";"Iggy Azalea se dejó seducir por Maluma https://t.co/c4wFNd2SlL";FALSE;1;NA;2017-07-11 11:00:00;FALSE;NA;"884728978467995648";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"290";"@ArianaGrande llora cantando #SomewhereOverTheRaimbow";FALSE;1;"ArianaGrande";2017-07-11 09:00:01;FALSE;NA;"884698781840572416";"34507480";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"291";"@Daddy_Yankee conquista el primer lugar de la lista mundial de #Spotify";FALSE;1;"daddy_yankee";2017-07-11 07:00:01;FALSE;NA;"884668583745159169";"36483808";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"292";"@coldplay lanza tema musical en apoyo a inmigrantes";FALSE;0;"coldplay";2017-07-11 05:00:00;FALSE;NA;"884638382432731137";"18863815";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"293";"Simplemente es única... @labrujaecuador";FALSE;0;NA;2017-07-11 04:28:59;FALSE;NA;"884630575956590592";NA;"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>";"AnraveroFico";0;FALSE;FALSE;NA;NA;""
"294";"@RollingStones lanzará un libro con sesiones de los años 60 junto a su nuevo disco";FALSE;0;"RollingStones";2017-07-11 04:00:01;FALSE;NA;"884623287082508292";"217518231";"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
"295";"Blue Ivy, hija de @Beyoncé y Jay Z, rapea el bonus track del nuevo disco de su papá, “4:44”";FALSE;0;NA;2017-07-11 03:00:01;FALSE;NA;"884608187281920000";NA;"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>";"labrujaecuador";0;FALSE;FALSE;NA;NA;"Ecuador "
